,Unnamed: 0,smiles,targets
541,541,Cn1cc(CCN2CCC(CC(c3ccc(F)cc3)=O)C2)c2cc(OC)ccc21,0.0
542,542,C1CC[C@@H](Nc2c(F)cc(C(=N)O)c(=Nc3cccc(-n4nccn4)c3)[nH]2)[C@@H](N)C1,0.0
543,543,c1ccc([C@@H]2C[C@H]2NCCCC[C@@H](C(N2CCCCC2)=O)N=C(c2ccccc2)O)cc1,0.0
544,544,Cn1c(CCCC=O)nnc1-c1ccccc1F,0.0
545,545,CCCCCCC(C(C)O)c1nc(C)c2c(=O)nc(Cc3ccc(C)cc3)[nH]n21,0.0
546,546,Cc1cc(OC)nc(C)c1-c1cc2c(cc1F)c1c(cnn1[C@H]1CCOC1)c(O)n2,0.0
547,547,CCN=C(Nc1ccc(Oc2ccnc3cc(OC)c(C(=NOC)O)cc32)cc1F)O,0.0
548,548,CC1(C=O)CCC(c2ccccc2)(N(C)C)CC1,0.0
550,550,Cc1ccc2cc(Cn3cc(C(=NCc4c(C)nc(N)cn4)O)nn3)ccc2n1,0.0
552,552,Cc1nc(-c2ccc(Nc3ccc4c(n3)OC(c3ccccc3)CN(C)C4=O)cc2)on1,0.0
553,553,CC(C)Cn1c(=O)c(COS(C)(=O)=O)cc(-c2ccc(F)c(F)c2)n1,0.0
554,554,CN(c1ccccc1)S(c1cc(-c2cnc(C(F)(F)F)cc2C#N)c(Cl)cc1O)(=O)=O,0.0
556,556,C1CCN(C2=Nc3ccc(Cl)cc3C(c3ccc[nH]3)=NC2)CC1,0.0
558,558,CCCC1(C(c2cc(Cl)c(Cl)c(F)c2)O)CCCN1,0.0
559,559,c1c(Br)cc2c(c1OCP(O)(O)=O)[nH]c(=N)s2,0.0
560,560,COc1cn2c(ccn2)cc1Nc1c2c3c(sc2ncn1)C[C@@H](C(N1CC(C#N)C1)=O)CC3,0.0
561,561,CC(c1c2ccc(-c3ccccc3)c(N)c2[nH]n1)=O,0.0
565,565,CCC(C1CCN(C(=O)OC(C)(C)C)CC1)c1c(C)c(C(=O)OC)cs1,0.0
567,567,c1cc(S(c2cc3c(c(I)c2)CCNCC3)(=O)=O)ccc1F,0.0
568,568,Cc1c(C)c(=O)n(CCO)c2c1C(=O)CCC2,0.0
569,569,CC(CCN1CC=C(c2ccc(C#CCN(C)C)c(F)c2)CC1)(C(=O)OC)S(C)(=O)=O,0.0
570,570,CC(C)(C)OC(=N[C@@H](CC1CCC(F)(F)CC1)COS(C)(=O)=O)O,0.0
571,571,c1ccc2c(c1)CC(CO)(c1cccc(-c3c4ccnc-4[nH]cn3)c1)C2,0.0
573,573,c1cc2c(cc1CC(=N)S)N(C1CCN(CCc3ccc(F)cc3)CC1)CC2,0.0
575,575,c1cc2c(cc1Br)NCC1(CC1)C(S)=N2,0.0
576,576,CC(C)(c1cnn2c(-c3ccc(F)c(-c4ccccn4)c3)cnc2n1)O,0.0
578,578,CN1c2ccc(-c3c(CC4CC5(C4)CNC5)c[nH]n3)c(Cl)c2CCC1=O,0.0
579,579,CCOC(CCN1CCc2ccc(NC(COC3CCNCC3)=O)cc2C1)=O,0.0
580,580,CC(C)OC(N1CCC(c2cnc(Cn3ccc4cc(S(C)(=O)=O)cnc43)cn2)CC1)=O,0.0
581,581,c1cc(F)ccc1C1CCN(Cc2nc3cc(F)cc4c3n2CCN=C4O)CC1,0.0
582,582,CC(C)(C)OC(N1CCCC(CC(=NCCO)O)C1)=O,0.0
583,583,CN1CCN(C(C2CCN(c3c(F)cncc3N=C(c3c(N)nn4cc(F)cnc34)O)CC2)=O)CC1,0.0
584,584,c1cnc2[nH]ccc(Oc3c(F)cc(N=C(C(F)(F)F)O)cc3F)c1-2,0.0
585,585,CC(C)(C)OC(=NCc1cccc(-c2c3c(cco3)nc(Cl)n2)c1)O,0.0
586,586,Cc1c(C(C(F)(F)F)N2CCC(C(F)(F)F)CC2)cnn1-c1nc2c(c(O)n1)CCC2,0.0
588,588,c1c(C(F)(F)F)cc(F)c([N+]([O-])=O)c1F,0.0
589,589,C1CC2CN(C(C(F)(F)F)=O)CC1c1ccc(I)cc12,0.0
592,592,c1cc2c(N)c(Cl)cc(C(=NCC3(O)CCNCC3)O)c2nc1,0.0
595,595,CC(Cc1ccc2c(c1)N=C(O)CO2)NCC(COc1ccc(O)cc1)O,0.0
596,596,COc1ccc2c(c1)CC(=O)N2C(CC1CCCC1)C(=O)O,0.0
597,597,c1cc(Oc2ccc(S(C(F)(F)F)(=O)=O)c3c2CCC3O)ccc1F,0.0
598,598,CCOC(C1=CC(CF)(CF)Oc2ccc(C(C(C(F)(F)F)(F)F)(F)F)cc21)=O,0.0
601,601,CC(C)(C)OC(=NC1CN(C2CCCCCC2)c2ccccc2N=C1O)O,0.0
604,604,c1ccc2c(c1)c([N+]([O-])=O)cc1c2C(CCl)CN1,0.0
605,605,CCC(C)n1cc(Cl)nc(N2CCc3cc(OC)cc(Br)c32)c1=O,0.0
606,606,CN(c1ccc(OC)cc1)c1cc(NCCO)ncn1,0.0
608,608,CS(c1ccc(-c2c3ccc(Br)cn3nc2-c2ccc(F)cc2)cc1)(=O)=O,0.0
611,611,CCCO[C@H]1CC[C@H](N2CCC(Nc3cc(C)cc(F)c3N)CC2)CC1,0.0
612,612,Cc1c(C)sc2c1c(Nc1ccc(C(=N)O)cc1OC1CCN(S(C)(=O)=O)C1)ncn2,0.0
613,613,COc1c(CNc2ccc(C=O)cn2)cc(F)cn1,0.0
614,614,CCCc1c2c(c(=O)n(CCCOc3ccc(SC(C)(C)C(=O)O)cc3)c(C)n2)n(C)n1,0.0
616,616,C1CC(F)C(C#Cc2ccc3c(c2)-n2c(cc(C(N)=O)n2)CCO3)(O)C1,0.0
618,618,CCC[C@@H]1c2c(cc3c(n2)N2[C@H](C)CNC[C@H]2C3)CO1,0.0
619,619,COC(c1ccc2cc(C#N)oc2c1)=O,0.0
620,620,CC1(CCN2CCCCC2)CCc2c3ccccc3[nH]c2C1=O,0.0
622,622,COc1ccc2c(c1Cc1ccc(F)cc1)c(=O)oc(O)n2,0.0
623,623,CC1c2cc(O)c(Cl)c(Cl)c2C(=O)C1(C)C,0.0
626,626,C=Cc1cc(C=O)c(-c2ccc(C(NCC3CC3)=O)nc2C(=O)OCOC(C(C)(C)C)=O)cc1OC,0.0
628,628,CC1(C2CCCCC2)C(=O)N(CC(c2cccc(Cl)c2)=O)C(=O)N1C,0.0
629,629,c1ccc(CC(CC=O)c2ccc3c(c2)OCO3)cc1,0.0
630,630,CN=C(CCN(c1ccccc1)C(/C=C/c1c2ccccc2[nH]n1)=O)O,0.0
635,635,CC(C)(C)OC(N1CCN(Cc2ccc(C(F)(F)F)cc2-c2nncs2)CC1)=O,0.0
636,636,COC(c1ccc(C2(C#N)CCOCC2)cc1)=O,0.0
637,637,c1c(/C(=C(\C#N)c2cnc(C(=O)O)cn2)N)cc(O)c(O)c1[N+]([O-])=O,0.0
639,639,CNC1(c2ccc(C(F)(F)F)cc2)CCOCC1,0.0
640,640,CCCCCCc1cc(C(=O)O)cc(OC)c1OC,0.0
644,644,c1cc2c(I)ncn2cc1F,0.0
645,645,COc1ccc(Cn2cc(CN)c(C(F)(F)F)n2)cc1,0.0
646,646,COC(c1cc2cc(S(Cl)(=O)=O)sc2s1)=O,0.0
649,649,c1ccc(CN=c2c3c(-c4ccccc4)ccn3nc(C(O)=O)[nH]2)cc1,0.0
654,654,CCCC=C1C(=O)N(CCCCSc2nccc3nccn32)C(=O)S1,0.0
655,655,CC(C)(C)OC(=N[C@@H](COCCOc1c2c(cc(Cl)n1)cnn2C)c1ccccc1)O,0.0
659,659,c1ccc2c(c1)c(-c1c(Cl)cnc(N[C@@H]3CCN(Cc4ccc(N)cc4)C3)n1)c[nH]2,0.0
660,660,CN(Cc1ccc(Br)c(Cl)c1)S(C)(=O)=O,0.0
662,662,CC(C)c1ccc(C(N2CCC(N3CCCC(C)C3)CC2)=O)cc1,0.0
663,663,CC(C)c1ccc(C)c(Oc2nc(C(=Nc3c(OC)[nH]c(=NCCO)nc3OC)O)cs2)c1,0.0
666,666,c1cc2c(c(F)c1)N=C(S)C1(F)CCCC21,0.0
672,672,C1CC(O)=Nc2cc(-n3ccc4ccncc43)ncc21,0.0
673,673,CC(C)(C)OC(N1CC(CCl)c2c3ccccc3c(OC)cc21)=O,0.0
674,674,Cc1ccc(-c2cc(C(=NCc3cnc(C)nc3)O)cc(C(N3CCCCC3)=O)c2)cc1,0.0
675,675,Cc1ccc(S(n2ccc3c(C(=O)O)cn(C)c(=O)c32)(=O)=O)cc1,0.0
679,679,CC(C)(C)[Si](C)(C)OCCCCCC=O,0.0
683,683,COc1ccc(C(N2CC3CN(c4nc5ccc(OC)cc5s4)CC3C2)=O)c(OC)c1,0.0
687,687,CCCCOc1c2cc(Br)ccc2c(=O)n(CC2CC2)c1CO,0.0
688,688,c1cc(Cl)c(C(c2cc3c(cc2O)=C(C(O)=O)C=3)=O)c(Cl)c1,0.0
690,690,c1cc(C2CC(O)=NS2(=O)=O)c(Br)cc1CBr,0.0
692,692,c1c(Br)cc2c(c1O)[nH]c(=N)s2,0.0
695,695,COC(c1ccc(-c2nc3ccccc3n2-c2ccc(O)cc2)cc1)=O,0.0
697,697,c1cc(C(F)(F)F)ccc1CN=C(Nc1c2ccncc2ccc1F)O,0.0
699,699,CCCCCN=c1[nH]c(N)c2c(n1)n(CC1CCOCC1)c(O)n2,0.0
700,700,CC(C)(CO)c1cc(OC2CCC3(CC2)OCCO3)nc(C(F)(F)F)n1,0.0
701,701,CC(C1COC(C)(C)C(=O)N1Cc1ccccc1)O,0.0
704,704,c1cc(N)ccc1-c1nc(C2CCOCC2)cc(N2C3CCC2COC3)n1,0.0
705,705,CC(C)(C)OC(=Nc1ccc(C(COc2c[nH]c3ccc(OC)nc3c2=N)=O)nc1)O,0.0
707,707,CC(C)(C)OC(N1CCC(c2ccc(N=C=O)cc2)C1)=O,0.0
708,708,Cc1ccc(C2(Cn3c(=O)n4c(n3)CCC[C@H]4C(N3CCC(F)(F)C3)=O)CC2)cc1,0.0
709,709,CCOC([C@H](CCSCC)N=C(C(Cc1ccccc1)CSC(C)=O)O)=O,0.0
710,710,COCOCOc1cccc(-c2ccc3c[nH]nc3c2)c1,0.0
711,711,CC(C)(C(c1ccsc1)=O)N=C(c1c(F)cccc1F)O,0.0
712,712,c1cc(C2CCCNC2)cc(C(F)(F)F)c1,0.0
713,713,Cc1c(-c2cccc(C(F)(F)F)c2)c(=O)c(C(=NCCO)O)cn1Cc1ccc(C#N)cc1,0.0
714,714,CC(C)(C)OC(=NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCC#N)c3n2)C1)O,0.0
715,715,CCc1nc2c(c3ccc(O)cc3[nH]c2=N)n1CCCCNS(C)(=O)=O,0.0
718,718,CN1c2cc(F)ccc2OC[C@H](N)C1=O,0.0
719,719,CCOC(C(Cc1ccc(N)cc1C(F)(F)F)(F)F)=O,0.0
720,720,COCOc1c(-c2cccc(C=O)c2)cc(C(=O)O)cc1-c1cccc(C=O)c1,0.0
721,721,CCS(c1ccc(-c2cc(B3OC(C)(C)C(C)(C)O3)ccc2F)c(C#N)c1)(=O)=O,0.0
722,722,Cc1c(C(=N[C@@H]2CN(C(=O)OCc3ccccc3)CC[C@H]2O)O)cccc1Br,0.0
724,724,COC(c1ccc(C(=NCc2ccc(C(F)(F)F)cc2)O)c(O)c1O)=O,0.0
728,728,CC1CN(C(C(F)(F)F)=O)CCc2c1cc([N+]([O-])=O)c(Br)n2,0.0
731,731,CN=C(c1cnc(Nc2cc(S(C)(=O)=O)ccn2)cc1Nc1cccc(F)c1OC)O,0.0
735,735,CN1CCC(N2Cc3cc(-c4c[nH]c5cc(F)ccc45)ccc3S2(=O)=O)CC1,0.0
739,739,CC(C)(C)C1Cc2cc(-c3cnn(C(F)F)c3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,0.0
740,740,c1ccc(Oc2cccc([C@H]3C[C@H](CCCO)C3)c2)cc1,0.0
741,741,Cc1c2cc(NC(c3ccc(Cl)cc3)c3c(C)n(C)nc3C(O)=O)ccc2on1,0.0
742,742,Cc1c(C)c2c(c(C)c1[N+]([O-])=O)CC(C)(C(N1CCN(c3ccc(-c4cc[nH]n4)cc3)CC1)=O)O2,0.0
744,744,C[C@@H](CCO)N(CC(=NCc1cccc(Cl)c1F)O)C(Cn1c2ccccc2c(C(N)=O)n1)=O,0.0
747,747,CC(C)c1cc2c(c3c1C(=O)N(COC(c1c(Cl)cccc1Cl)=O)S3(=O)=O)CN(C)CO2,0.0
748,748,CC(Cc1ccc2c(c1)N=C(O)CO2)NCC(c1cccc(Cl)c1)O,0.0
749,749,CN1c2cnc(OC)cc2CCC(N=[N+]=[N-])C1=O,0.0
753,753,CCOC(C(C(C(C(=O)OCC)(F)F)(F)F)(F)F)=O,0.0
755,755,c1cc(Br)ccc1C(CC(=N)O)C(=O)O,0.0
757,757,c1ccc(Oc2ccc(-c3c(C(O)=O)sc(N4CCNCC4)n3)cc2)cc1,0.0
758,758,COc1ccc(CN2C[C@@H](CO)[C@H](c3ccc(F)cc3)CC2=O)cc1,0.0
763,763,CC(C)(C)n1c(=O)cc(OCc2ccc(COCCF)cc2)cn1,0.0
764,764,CN(c1ccccc1)C(c1ccc(-c2cccc(O)c2)s1)=O,0.0
769,769,CS(=O)(=O)OCc1coc(-c2ccc(C(F)(F)F)cc2)n1,0.0
770,770,c1ccc([C@@H]2C[C@H]2C(=Nc2cc3c4c(c(CO)[nH]c4c2)C=NN=C3O)O)cc1,0.0
771,771,CC(C)(C#CCOC)N=C(C(COC)Oc1ccc2c(cc(Br)cn2)c1)O,0.0
772,772,c1ccc2c(c1)nn(-c1cc(CCCl)ccc1O)n2,0.0
773,773,c1cc2c(cccn2)c(-n2c(C(F)(F)F)c(C(=Nc3cc(Cl)c(-n4ncc(N)n4)nc3)O)cn2)c1,0.0
776,776,c1cc2c(cc1S(Cl)(=O)=O)COC2=O,0.0
777,777,CC(c1cn(C)c2c(F)cc(Br)c(OC)c12)C(=N)O,0.0
778,778,CC(C)C[C@H]1C(O)=NC(CCC(=O)OCC(C)C)N1,0.0
780,780,CCOC(=C)c1cc2c(c(N)n(-c3ccccc3)n2)nc1,0.0
784,784,COc1cc(-c2cc3cnc(Cl)cc3cn2)cc(OC)c1,0.0
785,785,CC(C)(Cc1nc(CCCCO)cs1)CC(=O)OC,0.0
786,786,c1ccc2c(c1)COc1cc(CBr)ccc1-2,0.0
788,788,COC(C12CCC(N=C([C@H]3C[C@H](Oc4cccc5c4ncs5)C3)O)(CC1)CC2)=O,0.0
792,792,CC(c1ccc2c(c1)sc(C(=O)O)c2OCC(=O)O)=NO,0.0
794,794,COCCOCc1nc(CO)cs1,0.0
796,796,CCC(C)(C)Cc1cnc(CC(c2ccc(-c3ccc(F)cn3)cc2)N)[nH]1,0.0
800,800,Cc1cc(C)c(NC2CCN(c3ccccc3C#N)CC2)nc1C(O)=O,0.0
801,801,C(c1c([2H])c([2H])nc2c1N=C(O)c1cccnc1N2C1C([2H])([2H])C1([2H])[2H])([2H])([2H])[2H],0.0
804,804,COc1cc2c3c(c1OC)N=CN(c1ccccc1)c3ncn2,0.0
805,805,Cc1ccc(N=c2nc(C(C)CO)o[nH]2)cc1-c1cc2cnc(C)cc2n(C)c1=O,0.0
806,806,Cc1c2cnc(Nc3cc(OC)c(OC)c(OC)c3)nn2c(-c2cccc(C(=O)OC)c2)n1,0.0
813,813,CC(C)(C1CCc2c([nH]c3c(C(=N)O)cc(Cl)c(Br)c23)C1)O,0.0
819,819,CC(C)(C)OC(C[C@@H](C(N1CCCCC1)=O)N=C(O)OCC1c2ccccc2-c2ccccc21)=O,0.0
820,820,CC(C)Oc1c(N2CCC(n3cc(C(F)(F)F)nc3C)C2=O)cnn1-c1ccc(F)cc1,0.0
824,824,COC(C1Cc2cc(C#N)ccc2O1)=O,0.0
825,825,CC[C@]1(C)c2cc(C(NC3CCn4cnc(C)c4N(C)C3=O)=O)ncc2CO1,0.0
826,826,CC(C)(CC(CCCCO)CCCc1cccnc1)C(=O)OC,0.0
829,829,Cn1c(NC(c2ccc(Br)cc2F)=O)c(C(=O)O)cn1,0.0
831,831,CC(CCc1cc(NC(C(F)(F)F)=O)ccc1S(Cl)(=O)=O)=O,0.0
837,837,CC(C)(C1Cc2cc(OCCCOC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21)O,0.0
839,839,c1cc(CNS(C(F)(F)F)(=O)=O)cc(N)c1,0.0
840,840,CCOC(c1cc(C(F)(F)F)c(CN2CCN(C(=O)OC(C)(C)C)CC2)cc1N)=O,0.0
841,841,c1ccc(Cc2nc(C(N[C@H]3COc4ccccc4-n4ccnc43)=O)n[nH]2)cc1,0.0
844,844,C1COc2c1c(Br)cc(C=O)c2Cl,0.0
847,847,CC(C)C(=O)OC(C(C)C)OC(=NCCC[C@@H](Cc1c2n(cn1)-c1ccccc1CC2)C(=O)O)O,0.0
848,848,CN1CCCc2c1c(-c1ccc(C(=O)O)cc1F)nn2C(c1c(C2CC2)cccc1Cl)=O,0.0
849,849,C1CCN(S(c2ccccc2N)(=O)=O)CC1,0.0
850,850,CC(CO)n1cc(I)c2cncc(F)c21,0.0
851,851,CC(C)(C)OC(N(C)CC[C@H]1CC[C@H](CCCO)CC1)=O,0.0
854,854,Cc1c(N2CCCn3c4c(C=O)ccc(OC)c4nc32)c(C)nc(OC)n1,0.0
855,855,c1ccc(N2CC3(CCC(C=O)CC3)OC2=O)cc1,0.0
856,856,COC(C1=Cc2cc(Br)cnc2N2CCCC2CC1)=O,0.0
857,857,COc1cc(C(CBr)=O)ccc1F,0.0
859,859,CCn1c2c(c(CCC(=O)O)n1)CC1(CCOCC1)CNC2=O,0.0
867,867,Cc1c(CCOc2ccc(S(c3cccc(CC(=O)O)c3)(=O)=O)cc2)nc(-c2ccccc2)o1,0.0
868,868,CC(C)n1c2c(nc1C1=CCOCC1)C(O)=NC2c1ccc(Cl)cc1,0.0
871,871,CC(C)(C)OC(N1Cc2cc(N(C)C)cc(-c3ccc(C#N)cc3C(N)=O)c2C1)=O,0.0
872,872,CC(C)(C)SCCCC(Cc1cccc(C(=O)O)c1)C(=O)O,0.0
874,874,c1cc(Br)c(Cl)c(OCC2CCOCC2)c1,0.0
875,875,Cc1c(-c2cnc3c(=N)nc(CO)[nH]n23)cc(S(NCC(C)(C)O)(=O)=O)cc1F,0.0
876,876,C[C@H]1CN(c2ccccc2)Cc2ccc(C(=NO)O)cc2O1,0.0
878,878,CC(c1cc(OCCOC)c(OC)cc1[N+]([O-])=O)=O,0.0
879,879,C1Cc2c(sc3c2c(Nc2ccn4c(ccn4)c2)ncn3)C[C@H]1C(N1CC2(C1)COC2)=O,0.0
887,887,CC(CCc1cc(-c2ccc(Cl)cc2)n(-c2ccc(OC)cc2)n1)=O,0.0
890,890,c1ccc(Cc2c[nH]cc(Br)c2=O)cc1,0.0
891,891,CN1c2ccccc2SC(c2cc(OC)ccc2OCCCBr)C1=O,0.0
892,892,CN1CCN(CCc2cnn3ccccc23)C(c2ccc(Br)cc2)C1,0.0
893,893,CN1[C@@H](CC2CC2)COc2cnc(Cl)nc21,0.0
895,895,CC(CON=C1CCN(c2ncc(Br)cn2)CC1)OC1CCCCO1,0.0
897,897,CC(C)(C)OC(N(C)C(C)(C)CCCO)=O,0.0
898,898,Cc1ccc(-c2c(CN3CCCC3=O)n3cc(Cl)cc(Cl)c3n2)cc1,0.0
900,900,Cc1cn(S(c2ccc(OC)c(N3CCN(C)CC3)c2)(=O)=O)c2cc(Br)ccc12,0.0
901,901,CCCCOc1nc(N)c2c(n1)n(CCC1CCCN(C3CCCCC3)C1)c(O)n2,0.0
902,902,CCN(c1ccc(C#N)c(Cl)c1)[C@@H]1CCCN(c2cccnc2)C1,0.0
903,903,C1CCC(CN=c2[nH]c3cc(F)c(O)cc3s2)CC1,0.0
912,912,Cn1c(C(F)(F)F)cnc(-c2cc(N)c(Cl)cc2F)c1=O,0.0
916,916,CC(C)(C)OC(=N[C@H]1CC[C@@H](c2nnc([C@@H]3CC[C@@H]4CN3C(=O)N4O)o2)C1)O,0.0
917,917,c1cncc(-c2nc(CC(=O)O)no2)c1C(F)(F)F,0.0
918,918,Cc1cc(C(=O)OC)cc(S)c1Br,0.0
923,923,C#CC(Cc1ccc(O)cc1)CC(=O)OC,0.0
925,925,c1cc(-c2ccc3c(n2)C(Br)CCO3)cc(C(F)(F)F)c1,0.0
926,926,CC(C)OC(Cc1cccc(CCOC(=Nc2cccc(C(F)(F)F)c2)O)c1)C(=O)O,0.0
930,930,CCn1c([N+]([O-])=O)c2cc(Br)c(C)nc2n1,0.0
933,933,C1CCN(c2ccc(N)cc2C#N)CC1,0.0
934,934,Cc1cccc(N=c2c3c(c(I)c(N[C@@H]4CCCC[C@@H]4N)[nH]2)CN=C3O)c1,0.0
939,939,CC(Cn1c2cc(Br)ccc2nc1C1CCOCC1)C(F)(F)F,0.0
940,940,c1ccc(CCn2cc(-c3c[nH]c4c3cc(-c3ccc(N5CCNCC5)cc3)cn4)cn2)cc1,0.0
941,941,CN(CCON=C1CCN(c2ncc(-c3cccc(CO)c3F)cn2)CC1)S(C)(=O)=O,0.0
942,942,CN(C)C(COc1cccc2c(S(N)(=O)=O)cn(C)c21)=O,0.0
943,943,Cc1cc2cnn(-c3cc(N4CCC5(CCN=C5O)CC4)nc(C)n3)c2cc1OC1CCOC1,0.0
944,944,CC(C)C(=NCC1(COc2c(-c3cccc4c3CCC4=O)ccc(OC)c2OC)COC1)O,0.0
946,946,CC(N1CCc2cc(OC)c(N=c3[nH]c4c(cc[nH]4)c(=Nc4cccc(F)c4C(=N)O)[nH]3)cc21)=O,0.0
947,947,Cc1ccc(C)c(COc2cc(N)ccc2N(C)S(C)(=O)=O)c1,0.0
951,951,C1CC1n1cc(C(=O)O)c(=O)c2cc(OCCOCCOCCC(=O)O)c(Cl)cc21,0.0
953,953,COCC1(C(=O)O)CCc2ncc(N=C(O)OCc3ccccc3)c(=O)n21,0.0
956,956,Cc1cccc2c(C)nc(C#Cc3nc(N4CCCC4=O)cn3C)nc12,0.0
959,959,Cc1ccc(S(N2CC2C(N2CCN(c3cc(C)ccc3C)CC2)=O)(=O)=O)cc1,0.0
961,961,CC1(C)c2c(cc(-c3ccnc(Nc4ccnn4C)n3)s2)C(=O)N1CCN1CCOC(F)(F)C1,0.0
962,962,COC[C@@H]1CN(Cc2ccccc2)CCN1,0.0
966,966,CC=CCC1C(=O)c2cc(OC)ccc2C12CCCC2,0.0
968,968,C=C(C)C(=O)OC1C2CC3C1OC(=O)C3(C(=N)O)C2,0.0
969,969,COc1ccc(C(Nc2cc(-c3ccc(CNCCO)s3)ccc2[N+]([O-])=O)=O)cc1,0.0
970,970,Cc1c(C(Nc2ccc(N3CCN(CCOC)CC3)c(C#N)c2)=O)cnn1-c1ccc(Cl)cc1,0.0
971,971,CC(C)(C)OC(=Nc1cc(NCCO)c(I)cc1[N+]([O-])=O)O,0.0
972,972,COc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,0.0
973,973,CCN(CC)C(C(C#N)=C(c1cc([N+]([O-])=O)c(O)c(O)c1)NC)=O,0.0
974,974,COc1cc(Br)cc2c1nc(Cc1ccc(OC)nc1)o2,0.0
975,975,CCOC(c1cn(C2CC2)c2c(cc(F)c(F)c2OCF)c1=O)=O,0.0
976,976,c1c(C(=O)O)c(S(O)(=O)=O)cs1,0.0
977,977,Cc1ccccc1C(CC(c1ccc(=O)n(C)c1)=NO)c1ccc(C(O)=O)cc1,0.0
981,981,c1ccc(CN2CCC(CNCCO)C2)cc1,0.0
982,982,Cc1ccc(-c2ncc[nH]2)cc1NC(c1ccc(OCC2CCCCN2C)cc1)=O,0.0
986,986,COCCc1ccccc1S(N)(=O)=O,0.0
987,987,CC(C)(C)OC(N1CCCC(c2ccccc2)C1c1nnc(C2CNC2)o1)=O,0.0
988,988,Cc1ccc(N2C(c3ccc(S(C)(=O)=O)cc3)CC(C(F)(F)F)=N2)cc1,0.0
990,990,C(C(N1CCC(c2c(Oc3ccc(C(c4nc5ccccc5[nH]4)=O)cc3)nccn2)CC1)=O)([2H])([2H])[2H],0.0
991,991,COC(COCCOCCOCCOCCOCCBr)=O,0.0
997,997,c1ccc(CC(C(C(=O)O)O)N=C(c2cccnc2-n2cc(F)c(-c3ccccc3)n2)O)cc1,0.0
998,998,C1CCN(c2ccc3cc(C(O)=O)ccc3c2)CC1,0.0
999,999,CC(C)(CO)n1cc(C(c2cc(N=C(Cc3ccc(Cl)cn3)O)cnc2)=O)c2cncc(F)c21,0.0
1002,1002,c1ccc2c(c1)c(=O)cc(N(CCO)CCO)c(O)n2,0.0
1003,1003,c1ccc(C(=O)O)c(CS(c2ccc(F)cc2NS(c2cc3ccccc3o2)(=O)=O)=O)c1,0.0
1005,1005,C1CC(=O)c2cc(C#N)c(Br)cc21,0.0
1006,1006,c1cc(Cn2cc(-c3c[nH]c4c3cc(-c3ccc(N5CCN(C(=N)O)CC5)cc3)cn4)cn2)cc(F)c1,0.0
1008,1008,Cn1c(=O)ccc(-c2c(-c3ccccc3)nc(C(N)=O)s2)n1,0.0
1010,1010,CC(c1cc(F)ccc1C(F)F)Oc1cc(-c2ccc(N3CCNCC3)cc2OC)cnc1N,0.0
1012,1012,CCC(=NCCC(c1cc(OC)ccc1N)=O)O,0.0
1015,1015,CC1(C)C(C)(C)OB(c2ccc(N3CC(c4ccc(F)c(F)c4)N(C)C3=O)cc2F)O1,0.0
1019,1019,c1ccc(C(CCBr)C(N2CC3CCCCC3C2)=O)cc1,0.0
1021,1021,Cc1ccc(S(n2cc(CCF)c3cc(Br)cnc32)(=O)=O)cc1,0.0
1023,1023,CC(Cc1ccc(Nc2cc(Cl)c(C(F)(F)F)cc2N)cc1)O,0.0
1024,1024,Cc1c(C)c(F)c(C(=O)OC)cc1Br,0.0
1025,1025,c1cc(O)c(I)c2c1ncs2,0.0
1026,1026,CCS(c1ccc(CN=C(c2ccc3c(c2)CNC3C(C)C)O)nc1)(=O)=O,0.0
1027,1027,Cc1ccc(S(n2cc(B3OC(C)(C)C(C)(C)O3)c3cc(C(F)(F)F)cnc32)(=O)=O)cc1,0.0
1030,1030,COC(c1ccn2c(-c3ccc(F)c(-c4ccccc4C#N)c3)cnc2n1)OC,0.0
1032,1032,CN(CCOC)c1ccc(C(O)=O)cc1,0.0
1033,1033,CCCCc1c(COc2ccc(C(=O)O)cn2)c(CO)on1,0.0
1034,1034,CS(c1nc2c(c(=O)n1-c1ccc(OCC(C(F)(F)F)(F)F)cc1)CC(O)=N2)=O,0.0
1036,1036,C1COc2cc3c(cc2N1)sc(C#N)n3,0.0
1042,1042,C1CC(=O)N(c2ccc(Oc3ccc4c(c3)CCNCC4)cn2)C1,0.0
1044,1044,Cc1c(-c2c(N(C)C)cnn2-c2ccc(C#N)cc2)c(=O)n(C)c(=O)n1-c1cccc(C(F)(F)F)c1,0.0
1048,1048,CC(C)(C)OC(N1CCC[C@H]1c1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)[nH]1)=O,0.0
1052,1052,Cn1cc2cc(N=C(c3coc(N4CC[C@H](N)C4)n3)O)c(N3CCCCC3)cc2n1,0.0
1053,1053,Cc1c(C(=O)O)ccc2c1n(C)c(=O)s2,0.0
1056,1056,CCOC(C(C)(C)Cc1cc(-c2cccc(Cl)c2)c2c(c1OC)NC(=NC)NC2)=O,0.0
1057,1057,COc1ccc(CC2C(c3ccc(F)cc3)OC(O)=N2)cc1,0.0
